"x","y"
-102.372702238546,28.8421188270174
-101.865903993984,27.835874105462
-101.303778440341,25.4055219408253
-104.295236230031,26.0074029488606
-102.982607543095,26.0657130082288
-103.401131298286,27.4644347245233
-103.824354747094,28.4681140646389
-102.674186206618,26.1221094374173
-100.611292744882,29.2401164297302
-101.713622975672,26.1916964348827
-102.550303748804,26.4212977707433
-102.374773483295,28.9668701846341
-101.846039102223,29.4853523700952
-103.62353193694,28.0778215960905
-103.850401193292,29.7195022303126
-104.665049854542,28.120422494861
-103.169544353635,26.4798730776613
-100.537935572225,29.1354977213223
-103.173162435668,29.0406670624811
-102.836935456333,28.0153108431331
-100.750427683063,28.6201361690415
-102.972136210152,29.4478312251843
-101.457888786155,28.953810801366
-103.026996280764,27.7423605582149
-101.73453931529,29.4526751850524
-99.9669368733323,26.7157468031287
-103.180854008519,29.1155619237539
-102.775359278112,26.2679519714735
-103.959602939383,26.5143481302672
-104.02795485153,26.5657481685062
-104.033644023799,27.0523623687073
-104.303077495814,27.525343819783
-100.465930500198,25.5431411196911
-104.148187654894,27.5339925610336
-101.132769936745,26.8035088015573
-101.688713305435,27.9589427400919
-101.180363095964,25.7759151460441
-103.578288846641,28.2825836468662
-102.317742310227,28.4691275629596
-101.730845642588,25.8955023137774
-101.937790472328,28.0996448833442
-103.128574087321,28.548589232881
-100.875907526705,27.5819704517158
-100.782984674894,26.7489671471326
-100.878884816922,29.783271408558
-100.932838252507,28.7493622980446
-101.94858917635,29.2562408561189
-101.851096255854,27.3722601080748
-102.310975611813,29.5978183945569
-101.663787462197,27.4073616787355
-101.540335115995,28.118377564936
-102.732163597466,28.9178265478864
-102.001764663923,25.7905822182386
-103.031702257966,26.871197047327
-104.849346562281,27.8632530251898
-104.196865684206,28.5778739831722
-104.022073498978,27.997126854666
-101.572090393885,29.6349483151178
-104.864094934034,28.2615466972233
-103.386444827736,29.7100516472165
-102.011855341264,26.2387664740905
-104.570072437161,27.2447118931538
-103.707188332521,27.7663825808161
-102.714237673734,26.4335633501328
-104.559556104028,28.570617787292
-100.642093261787,26.2762135274444
-101.675239221131,29.9376925651323
-104.314257580411,29.3559829621097
-102.869443300681,25.4079162006775
-102.497823492174,29.188148813407
